allocation_id,entry_id,invoice_id,amount_allocated,allocated_date
ALL_INV_C00184_03,ENT_INV_C00184_03_P,INV_C00184_03,59.0,2023-08-30
ALL_INV_C00184_04,ENT_INV_C00184_04_P,INV_C00184_04,59.0,2023-09-30
ALL_INV_C00184_05,ENT_INV_C00184_05_P,INV_C00184_05,59.0,2023-10-30
ALL_INV_C00184_06,ENT_INV_C00184_06_P,INV_C00184_06,59.0,2023-11-30
ALL_INV_C00184_07,ENT_INV_C00184_07_P,INV_C00184_07,59.0,2023-12-30
ALL_INV_C00184_08,ENT_INV_C00184_08_P,INV_C00184_08,59.0,2024-01-30
ALL_INV_C00184_09,ENT_INV_C00184_09_P,INV_C00184_09,59.0,2024-03-01
ALL_INV_C00184_10,ENT_INV_C00184_10_P,INV_C00184_10,59.0,2024-03-30
ALL_INV_C00184_11,ENT_INV_C00184_11_P,INV_C00184_11,59.0,2024-04-30
ALL_INV_C00184_12,ENT_INV_C00184_12_P,INV_C00184_12,59.0,2024-05-30
ALL_INV_C00184_13,ENT_INV_C00184_13_P,INV_C00184_13,59.0,2024-06-30
ALL_INV_C00184_14,ENT_INV_C00184_14_P,INV_C00184_14,59.0,2024-07-30
ALL_INV_C00184_15,ENT_INV_C00184_15_P,INV_C00184_15,59.0,2024-08-30
ALL_INV_C00184_16,ENT_INV_C00184_16_P,INV_C00184_16,59.0,2024-09-30
ALL_INV_C00184_17,ENT_INV_C00184_17_P,INV_C00184_17,59.0,2024-10-30
ALL_INV_C00184_18,ENT_INV_C00184_18_P,INV_C00184_18,59.0,2024-11-30
ALL_INV_C00184_19,ENT_INV_C00184_19_P,INV_C00184_19,59.0,2024-12-30
ALL_INV_C00184_20,ENT_INV_C00184_20_P,INV_C00184_20,59.0,2025-01-30
ALL_INV_C00184_21,ENT_INV_C00184_21_P,INV_C00184_21,59.0,2025-03-02
ALL_INV_C00184_22,ENT_INV_C00184_22_P,INV_C00184_22,59.0,2025-03-30
ALL_INV_C00184_23,ENT_INV_C00184_23_P,INV_C00184_23,59.0,2025-04-30
ALL_INV_C00185_00,ENT_INV_C00185_00_P,INV_C00185_00,89.0,2023-06-19
ALL_INV_C00185_01,ENT_INV_C00185_01_P,INV_C00185_01,89.0,2023-07-19
ALL_INV_C00185_02,ENT_INV_C00185_02_P,INV_C00185_02,89.0,2023-08-19
ALL_INV_C00185_03,ENT_INV_C00185_03_P,INV_C00185_03,89.0,2023-09-19
ALL_INV_C00185_04,ENT_INV_C00185_04_P,INV_C00185_04,89.0,2023-10-19
ALL_INV_C00185_05,ENT_INV_C00185_05_P,INV_C00185_05,89.0,2023-11-19
ALL_INV_C00185_06,ENT_INV_C00185_06_P,INV_C00185_06,89.0,2023-12-19
ALL_INV_C00185_07,ENT_INV_C00185_07_P,INV_C00185_07,89.0,2024-01-19
ALL_INV_C00185_08,ENT_INV_C00185_08_P,INV_C00185_08,89.0,2024-02-19
ALL_INV_C00185_09,ENT_INV_C00185_09_P,INV_C00185_09,89.0,2024-03-19
ALL_INV_C00185_10,ENT_INV_C00185_10_P,INV_C00185_10,89.0,2024-04-19
ALL_INV_C00185_11,ENT_INV_C00185_11_P,INV_C00185_11,89.0,2024-05-19
ALL_INV_C00185_12,ENT_INV_C00185_12_P,INV_C00185_12,89.0,2024-06-19
ALL_INV_C00185_13,ENT_INV_C00185_13_P,INV_C00185_13,89.0,2024-07-19
ALL_INV_C00185_14,ENT_INV_C00185_14_P,INV_C00185_14,89.0,2024-08-19
ALL_INV_C00185_15,ENT_INV_C00185_15_P,INV_C00185_15,89.0,2024-09-19
ALL_INV_C00185_16,ENT_INV_C00185_16_P,INV_C00185_16,89.0,2024-10-19
ALL_INV_C00185_17,ENT_INV_C00185_17_P,INV_C00185_17,89.0,2024-11-19
ALL_INV_C00185_18,ENT_INV_C00185_18_P,INV_C00185_18,89.0,2024-12-19
ALL_INV_C00185_19,ENT_INV_C00185_19_P,INV_C00185_19,89.0,2025-01-19
ALL_INV_C00185_20,ENT_INV_C00185_20_P,INV_C00185_20,89.0,2025-02-19
ALL_INV_C00185_21,ENT_INV_C00185_21_P,INV_C00185_21,89.0,2025-03-19
ALL_INV_C00185_22,ENT_INV_C00185_22_P,INV_C00185_22,89.0,2025-04-19
ALL_INV_C00185_23,ENT_INV_C00185_23_P,INV_C00185_23,89.0,2025-05-19
ALL_INV_C00186_00,ENT_INV_C00186_00_P,INV_C00186_00,59.0,2023-02-04
ALL_INV_C00186_01,ENT_INV_C00186_01_P,INV_C00186_01,59.0,2023-03-04
ALL_INV_C00186_02,ENT_INV_C00186_02_P,INV_C00186_02,59.0,2023-04-04
ALL_INV_C00186_03,ENT_INV_C00186_03_P,INV_C00186_03,59.0,2023-05-04
ALL_INV_C00186_04,ENT_INV_C00186_04_P,INV_C00186_04,59.0,2023-06-04
ALL_INV_C00186_05,ENT_INV_C00186_05_P,INV_C00186_05,59.0,2023-07-04
ALL_INV_C00186_06,ENT_INV_C00186_06_P,INV_C00186_06,59.0,2023-08-04
ALL_INV_C00186_07,ENT_INV_C00186_07_P,INV_C00186_07,59.0,2023-09-04
ALL_INV_C00186_08,ENT_INV_C00186_08_P,INV_C00186_08,59.0,2023-10-04
ALL_INV_C00186_09,ENT_INV_C00186_09_P,INV_C00186_09,59.0,2023-11-04
ALL_INV_C00186_10,ENT_INV_C00186_10_P,INV_C00186_10,59.0,2023-12-04
ALL_INV_C00186_11,ENT_INV_C00186_11_P,INV_C00186_11,59.0,2024-01-04
ALL_INV_C00186_12,ENT_INV_C00186_12_P,INV_C00186_12,59.0,2024-02-04
ALL_INV_C00186_13,ENT_INV_C00186_13_P,INV_C00186_13,59.0,2024-03-04
ALL_INV_C00186_14,ENT_INV_C00186_14_P,INV_C00186_14,59.0,2024-04-04
ALL_INV_C00186_15,ENT_INV_C00186_15_P,INV_C00186_15,59.0,2024-05-04
ALL_INV_C00186_16,ENT_INV_C00186_16_P,INV_C00186_16,59.0,2024-06-04
ALL_INV_C00186_17,ENT_INV_C00186_17_P,INV_C00186_17,59.0,2024-07-04
ALL_INV_C00186_18,ENT_INV_C00186_18_P,INV_C00186_18,59.0,2024-08-04
ALL_INV_C00186_19,ENT_INV_C00186_19_P,INV_C00186_19,59.0,2024-09-04
ALL_INV_C00186_20,ENT_INV_C00186_20_P,INV_C00186_20,59.0,2024-10-04
ALL_INV_C00186_21,ENT_INV_C00186_21_P,INV_C00186_21,59.0,2024-11-04
ALL_INV_C00186_22,ENT_INV_C00186_22_P,INV_C00186_22,59.0,2024-12-04
ALL_INV_C00186_23,ENT_INV_C00186_23_P,INV_C00186_23,59.0,2025-01-04
ALL_INV_C00187_00,ENT_INV_C00187_00_P,INV_C00187_00,59.0,2023-02-19
ALL_INV_C00187_01,ENT_INV_C00187_01_P,INV_C00187_01,59.0,2023-03-19
ALL_INV_C00187_02,ENT_INV_C00187_02_P,INV_C00187_02,59.0,2023-04-19
ALL_INV_C00187_03,ENT_INV_C00187_03_P,INV_C00187_03,59.0,2023-05-19
ALL_INV_C00187_04,ENT_INV_C00187_04_P,INV_C00187_04,59.0,2023-06-19
ALL_INV_C00187_05,ENT_INV_C00187_05_P,INV_C00187_05,59.0,2023-07-19
ALL_INV_C00187_06,ENT_INV_C00187_06_P,INV_C00187_06,59.0,2023-08-19
ALL_INV_C00187_07,ENT_INV_C00187_07_P,INV_C00187_07,59.0,2023-09-19
ALL_INV_C00187_08,ENT_INV_C00187_08_P,INV_C00187_08,59.0,2023-10-19
ALL_INV_C00187_09,ENT_INV_C00187_09_P,INV_C00187_09,59.0,2023-11-19
ALL_INV_C00187_10,ENT_INV_C00187_10_P,INV_C00187_10,59.0,2023-12-19
ALL_INV_C00187_11,ENT_INV_C00187_11_P,INV_C00187_11,59.0,2024-01-19
ALL_INV_C00187_12,ENT_INV_C00187_12_P,INV_C00187_12,59.0,2024-02-19
ALL_INV_C00187_13,ENT_INV_C00187_13_P,INV_C00187_13,59.0,2024-03-19
ALL_INV_C00187_14,ENT_INV_C00187_14_P,INV_C00187_14,59.0,2024-04-19
ALL_INV_C00187_15,ENT_INV_C00187_15_P,INV_C00187_15,59.0,2024-05-19
ALL_INV_C00187_16,ENT_INV_C00187_16_P,INV_C00187_16,59.0,2024-06-19
ALL_INV_C00187_17,ENT_INV_C00187_17_P,INV_C00187_17,59.0,2024-07-19
ALL_INV_C00187_18,ENT_INV_C00187_18_P,INV_C00187_18,59.0,2024-08-19
ALL_INV_C00187_19,ENT_INV_C00187_19_P,INV_C00187_19,59.0,2024-09-19
ALL_INV_C00187_20,ENT_INV_C00187_20_P,INV_C00187_20,59.0,2024-10-19
ALL_INV_C00187_21,ENT_INV_C00187_21_P,INV_C00187_21,59.0,2024-11-19
ALL_INV_C00187_22,ENT_INV_C00187_22_P,INV_C00187_22,59.0,2024-12-19
ALL_INV_C00187_23,ENT_INV_C00187_23_P,INV_C00187_23,59.0,2025-01-19
ALL_INV_C00188_00,ENT_INV_C00188_00_P,INV_C00188_00,129.0,2023-06-26
ALL_INV_C00188_01,ENT_INV_C00188_01_P,INV_C00188_01,129.0,2023-07-26
ALL_INV_C00188_02,ENT_INV_C00188_02_P,INV_C00188_02,129.0,2023-08-26
ALL_INV_C00188_03,ENT_INV_C00188_03_P,INV_C00188_03,129.0,2023-09-26
ALL_INV_C00188_04,ENT_INV_C00188_04_P,INV_C00188_04,129.0,2023-10-26
ALL_INV_C00188_05,ENT_INV_C00188_05_P,INV_C00188_05,129.0,2023-11-26
ALL_INV_C00188_06,ENT_INV_C00188_06_P,INV_C00188_06,129.0,2023-12-26
ALL_INV_C00188_07,ENT_INV_C00188_07_P,INV_C00188_07,129.0,2024-01-26
ALL_INV_C00188_08,ENT_INV_C00188_08_P,INV_C00188_08,129.0,2024-02-26
ALL_INV_C00188_09,ENT_INV_C00188_09_P,INV_C00188_09,129.0,2024-03-26
ALL_INV_C00188_10,ENT_INV_C00188_10_P,INV_C00188_10,129.0,2024-04-26
ALL_INV_C00188_11,ENT_INV_C00188_11_P,INV_C00188_11,129.0,2024-05-26
ALL_INV_C00188_12,ENT_INV_C00188_12_P,INV_C00188_12,129.0,2024-06-26
ALL_INV_C00188_13,ENT_INV_C00188_13_P,INV_C00188_13,129.0,2024-07-26
ALL_INV_C00188_14,ENT_INV_C00188_14_P,INV_C00188_14,129.0,2024-08-26
ALL_INV_C00188_15,ENT_INV_C00188_15_P,INV_C00188_15,129.0,2024-09-26
ALL_INV_C00188_16,ENT_INV_C00188_16_P,INV_C00188_16,129.0,2024-10-26
ALL_INV_C00188_17,ENT_INV_C00188_17_P,INV_C00188_17,129.0,2024-11-26
ALL_INV_C00188_18,ENT_INV_C00188_18_P,INV_C00188_18,129.0,2024-12-26
ALL_INV_C00188_19,ENT_INV_C00188_19_P,INV_C00188_19,129.0,2025-01-26
ALL_INV_C00188_20,ENT_INV_C00188_20_P,INV_C00188_20,129.0,2025-02-26
ALL_INV_C00188_21,ENT_INV_C00188_21_P,INV_C00188_21,129.0,2025-03-26
ALL_INV_C00188_22,ENT_INV_C00188_22_P,INV_C00188_22,129.0,2025-04-26
ALL_INV_C00188_23,ENT_INV_C00188_23_P,INV_C00188_23,129.0,2025-05-26
ALL_INV_C00189_00,ENT_INV_C00189_00_P,INV_C00189_00,59.0,2023-04-13
ALL_INV_C00189_01,ENT_INV_C00189_01_P,INV_C00189_01,59.0,2023-05-13
ALL_INV_C00189_02,ENT_INV_C00189_02_P,INV_C00189_02,59.0,2023-06-13
ALL_INV_C00189_03,ENT_INV_C00189_03_P,INV_C00189_03,59.0,2023-07-13
ALL_INV_C00189_04,ENT_INV_C00189_04_P,INV_C00189_04,59.0,2023-08-13
ALL_INV_C00189_05,ENT_INV_C00189_05_P,INV_C00189_05,59.0,2023-09-13
ALL_INV_C00189_06,ENT_INV_C00189_06_P,INV_C00189_06,59.0,2023-10-13
ALL_INV_C00189_07,ENT_INV_C00189_07_P,INV_C00189_07,59.0,2023-11-13
ALL_INV_C00189_08,ENT_INV_C00189_08_P,INV_C00189_08,59.0,2023-12-13
ALL_INV_C00189_09,ENT_INV_C00189_09_P,INV_C00189_09,59.0,2024-01-13
ALL_INV_C00189_11,ENT_INV_C00189_11_P,INV_C00189_11,59.0,2024-03-13
ALL_INV_C00189_12,ENT_INV_C00189_12_P,INV_C00189_12,59.0,2024-04-13
ALL_INV_C00189_13,ENT_INV_C00189_13_P,INV_C00189_13,59.0,2024-05-13
ALL_INV_C00189_14,ENT_INV_C00189_14_P,INV_C00189_14,59.0,2024-06-13
ALL_INV_C00189_15,ENT_INV_C00189_15_P,INV_C00189_15,59.0,2024-07-13
ALL_INV_C00189_16,ENT_INV_C00189_16_P,INV_C00189_16,59.0,2024-08-13
ALL_INV_C00189_17,ENT_INV_C00189_17_P,INV_C00189_17,59.0,2024-09-13
ALL_INV_C00189_18,ENT_INV_C00189_18_P,INV_C00189_18,59.0,2024-10-13
ALL_INV_C00189_19,ENT_INV_C00189_19_P,INV_C00189_19,59.0,2024-11-13
ALL_INV_C00189_20,ENT_INV_C00189_20_P,INV_C00189_20,59.0,2024-12-13
ALL_INV_C00189_21,ENT_INV_C00189_21_P,INV_C00189_21,59.0,2025-01-13
ALL_INV_C00189_22,ENT_INV_C00189_22_P,INV_C00189_22,59.0,2025-02-13
ALL_INV_C00189_23,ENT_INV_C00189_23_P,INV_C00189_23,59.0,2025-03-13
ALL_INV_C00190_00,ENT_INV_C00190_00_P,INV_C00190_00,89.0,2023-03-01
ALL_INV_C00190_01,ENT_INV_C00190_01_P,INV_C00190_01,89.0,2023-03-29
ALL_INV_C00190_02,ENT_INV_C00190_02_P,INV_C00190_02,89.0,2023-04-29
ALL_INV_C00190_03,ENT_INV_C00190_03_P,INV_C00190_03,89.0,2023-05-29
ALL_INV_C00190_04,ENT_INV_C00190_04_P,INV_C00190_04,89.0,2023-06-29
ALL_INV_C00190_05,ENT_INV_C00190_05_P,INV_C00190_05,89.0,2023-07-29
ALL_INV_C00190_06,ENT_INV_C00190_06_P,INV_C00190_06,89.0,2023-08-29
ALL_INV_C00190_07,ENT_INV_C00190_07_P,INV_C00190_07,89.0,2023-09-29
ALL_INV_C00190_08,ENT_INV_C00190_08_P,INV_C00190_08,89.0,2023-10-29
ALL_INV_C00190_09,ENT_INV_C00190_09_P,INV_C00190_09,89.0,2023-11-29
ALL_INV_C00190_10,ENT_INV_C00190_10_P,INV_C00190_10,89.0,2023-12-29
ALL_INV_C00190_11,ENT_INV_C00190_11_P,INV_C00190_11,89.0,2024-01-29
ALL_INV_C00190_12,ENT_INV_C00190_12_P,INV_C00190_12,89.0,2024-02-29
ALL_INV_C00190_13,ENT_INV_C00190_13_P,INV_C00190_13,89.0,2024-03-29
ALL_INV_C00190_14,ENT_INV_C00190_14_P,INV_C00190_14,89.0,2024-04-29
ALL_INV_C00190_15,ENT_INV_C00190_15_P,INV_C00190_15,89.0,2024-05-29
ALL_INV_C00190_16,ENT_INV_C00190_16_P,INV_C00190_16,89.0,2024-06-29
ALL_INV_C00190_17,ENT_INV_C00190_17_P,INV_C00190_17,89.0,2024-07-29
ALL_INV_C00190_18,ENT_INV_C00190_18_P,INV_C00190_18,89.0,2024-08-29
ALL_INV_C00190_19,ENT_INV_C00190_19_P,INV_C00190_19,89.0,2024-09-29
ALL_INV_C00190_20,ENT_INV_C00190_20_P,INV_C00190_20,89.0,2024-10-29
ALL_INV_C00190_21,ENT_INV_C00190_21_P,INV_C00190_21,89.0,2024-11-29
ALL_INV_C00190_22,ENT_INV_C00190_22_P,INV_C00190_22,89.0,2024-12-29
ALL_INV_C00190_23,ENT_INV_C00190_23_P,INV_C00190_23,89.0,2025-01-29
ALL_INV_C00191_00,ENT_INV_C00191_00_P,INV_C00191_00,129.0,2023-05-11
ALL_INV_C00191_01,ENT_INV_C00191_01_P,INV_C00191_01,129.0,2023-06-11
ALL_INV_C00191_02,ENT_INV_C00191_02_P,INV_C00191_02,129.0,2023-07-11
ALL_INV_C00191_03,ENT_INV_C00191_03_P,INV_C00191_03,129.0,2023-08-11
ALL_INV_C00191_04,ENT_INV_C00191_04_P,INV_C00191_04,129.0,2023-09-11
ALL_INV_C00191_05,ENT_INV_C00191_05_P,INV_C00191_05,129.0,2023-10-11
ALL_INV_C00191_06,ENT_INV_C00191_06_P,INV_C00191_06,129.0,2023-11-11
ALL_INV_C00191_07,ENT_INV_C00191_07_P,INV_C00191_07,129.0,2023-12-11
ALL_INV_C00191_08,ENT_INV_C00191_08_P,INV_C00191_08,129.0,2024-01-11
ALL_INV_C00191_09,ENT_INV_C00191_09_P,INV_C00191_09,129.0,2024-02-11
ALL_INV_C00191_10,ENT_INV_C00191_10_P,INV_C00191_10,129.0,2024-03-11
ALL_INV_C00191_11,ENT_INV_C00191_11_P,INV_C00191_11,129.0,2024-04-11
ALL_INV_C00191_12,ENT_INV_C00191_12_P,INV_C00191_12,129.0,2024-05-11
ALL_INV_C00191_13,ENT_INV_C00191_13_P,INV_C00191_13,129.0,2024-06-11
ALL_INV_C00191_14,ENT_INV_C00191_14_P,INV_C00191_14,129.0,2024-07-11
ALL_INV_C00191_15,ENT_INV_C00191_15_P,INV_C00191_15,129.0,2024-08-11
ALL_INV_C00191_16,ENT_INV_C00191_16_P,INV_C00191_16,129.0,2024-09-11
ALL_INV_C00191_17,ENT_INV_C00191_17_P,INV_C00191_17,129.0,2024-10-11
ALL_INV_C00191_18,ENT_INV_C00191_18_P,INV_C00191_18,129.0,2024-11-11
ALL_INV_C00191_19,ENT_INV_C00191_19_P,INV_C00191_19,129.0,2024-12-11
ALL_INV_C00191_20,ENT_INV_C00191_20_P,INV_C00191_20,129.0,2025-01-11
ALL_INV_C00191_21,ENT_INV_C00191_21_P,INV_C00191_21,129.0,2025-02-11
ALL_INV_C00191_22,ENT_INV_C00191_22_P,INV_C00191_22,129.0,2025-03-11
ALL_INV_C00191_23,ENT_INV_C00191_23_P,INV_C00191_23,129.0,2025-04-11
ALL_INV_C00192_00,ENT_INV_C00192_00_P,INV_C00192_00,129.0,2023-03-21
ALL_INV_C00192_01,ENT_INV_C00192_01_P,INV_C00192_01,129.0,2023-04-21
ALL_INV_C00192_02,ENT_INV_C00192_02_P,INV_C00192_02,129.0,2023-05-21
ALL_INV_C00192_03,ENT_INV_C00192_03_P,INV_C00192_03,129.0,2023-06-21
ALL_INV_C00192_04,ENT_INV_C00192_04_P,INV_C00192_04,129.0,2023-07-21
ALL_INV_C00192_05,ENT_INV_C00192_05_P,INV_C00192_05,129.0,2023-08-21
ALL_INV_C00192_06,ENT_INV_C00192_06_P,INV_C00192_06,129.0,2023-09-21
ALL_INV_C00192_07,ENT_INV_C00192_07_P,INV_C00192_07,129.0,2023-10-21
ALL_INV_C00192_08,ENT_INV_C00192_08_P,INV_C00192_08,129.0,2023-11-21
ALL_INV_C00192_09,ENT_INV_C00192_09_P,INV_C00192_09,129.0,2023-12-21
ALL_INV_C00192_10,ENT_INV_C00192_10_P,INV_C00192_10,129.0,2024-01-21
ALL_INV_C00192_11,ENT_INV_C00192_11_P,INV_C00192_11,129.0,2024-02-21
ALL_INV_C00192_12,ENT_INV_C00192_12_P,INV_C00192_12,129.0,2024-03-21
ALL_INV_C00192_13,ENT_INV_C00192_13_P,INV_C00192_13,129.0,2024-04-21
ALL_INV_C00192_14,ENT_INV_C00192_14_P,INV_C00192_14,129.0,2024-05-21
ALL_INV_C00192_15,ENT_INV_C00192_15_P,INV_C00192_15,129.0,2024-06-21
ALL_INV_C00192_16,ENT_INV_C00192_16_P,INV_C00192_16,129.0,2024-07-21
ALL_INV_C00192_17,ENT_INV_C00192_17_P,INV_C00192_17,129.0,2024-08-21
ALL_INV_C00192_18,ENT_INV_C00192_18_P,INV_C00192_18,129.0,2024-09-21
ALL_INV_C00192_19,ENT_INV_C00192_19_P,INV_C00192_19,129.0,2024-10-21
ALL_INV_C00192_20,ENT_INV_C00192_20_P,INV_C00192_20,129.0,2024-11-21
ALL_INV_C00192_21,ENT_INV_C00192_21_P,INV_C00192_21,129.0,2024-12-21
ALL_INV_C00192_22,ENT_INV_C00192_22_P,INV_C00192_22,129.0,2025-01-21
ALL_INV_C00192_23,ENT_INV_C00192_23_P,INV_C00192_23,129.0,2025-02-21
ALL_INV_C00193_00,ENT_INV_C00193_00_P,INV_C00193_00,59.0,2023-05-05
ALL_INV_C00193_01,ENT_INV_C00193_01_P,INV_C00193_01,59.0,2023-06-05
ALL_INV_C00193_02,ENT_INV_C00193_02_P,INV_C00193_02,59.0,2023-07-05
ALL_INV_C00193_03,ENT_INV_C00193_03_P,INV_C00193_03,59.0,2023-08-05
ALL_INV_C00193_04,ENT_INV_C00193_04_P,INV_C00193_04,59.0,2023-09-05
ALL_INV_C00193_05,ENT_INV_C00193_05_P,INV_C00193_05,59.0,2023-10-05
ALL_INV_C00193_06,ENT_INV_C00193_06_P,INV_C00193_06,59.0,2023-11-05
ALL_INV_C00193_07,ENT_INV_C00193_07_P,INV_C00193_07,59.0,2023-12-05
ALL_INV_C00193_08,ENT_INV_C00193_08_P,INV_C00193_08,59.0,2024-01-05
ALL_INV_C00193_09,ENT_INV_C00193_09_P,INV_C00193_09,59.0,2024-02-05
ALL_INV_C00193_10,ENT_INV_C00193_10_P,INV_C00193_10,59.0,2024-03-05
ALL_INV_C00193_11,ENT_INV_C00193_11_P,INV_C00193_11,59.0,2024-04-05
ALL_INV_C00193_12,ENT_INV_C00193_12_P,INV_C00193_12,59.0,2024-05-05
ALL_INV_C00193_13,ENT_INV_C00193_13_P,INV_C00193_13,59.0,2024-06-05
ALL_INV_C00193_14,ENT_INV_C00193_14_P,INV_C00193_14,59.0,2024-07-05
ALL_INV_C00193_15,ENT_INV_C00193_15_P,INV_C00193_15,59.0,2024-08-05
ALL_INV_C00193_16,ENT_INV_C00193_16_P,INV_C00193_16,59.0,2024-09-05
ALL_INV_C00193_17,ENT_INV_C00193_17_P,INV_C00193_17,59.0,2024-10-05
ALL_INV_C00193_18,ENT_INV_C00193_18_P,INV_C00193_18,59.0,2024-11-05
ALL_INV_C00193_19,ENT_INV_C00193_19_P,INV_C00193_19,59.0,2024-12-05
ALL_INV_C00193_20,ENT_INV_C00193_20_P,INV_C00193_20,59.0,2025-01-05
ALL_INV_C00193_21,ENT_INV_C00193_21_P,INV_C00193_21,59.0,2025-02-05
ALL_INV_C00193_22,ENT_INV_C00193_22_P,INV_C00193_22,59.0,2025-03-05
ALL_INV_C00193_23,ENT_INV_C00193_23_P,INV_C00193_23,59.0,2025-04-05
ALL_INV_C00194_00,ENT_INV_C00194_00_P,INV_C00194_00,75.0,2023-06-05
ALL_INV_C00194_01,ENT_INV_C00194_01_P,INV_C00194_01,75.0,2023-07-05
ALL_INV_C00194_02,ENT_INV_C00194_02_P,INV_C00194_02,75.0,2023-08-05
ALL_INV_C00194_03,ENT_INV_C00194_03_P,INV_C00194_03,75.0,2023-09-05
ALL_INV_C00194_04,ENT_INV_C00194_04_P,INV_C00194_04,75.0,2023-10-05
ALL_INV_C00194_05,ENT_INV_C00194_05_P,INV_C00194_05,75.0,2023-11-05
ALL_INV_C00194_06,ENT_INV_C00194_06_P,INV_C00194_06,75.0,2023-12-05
ALL_INV_C00194_07,ENT_INV_C00194_07_P,INV_C00194_07,75.0,2024-01-05
ALL_INV_C00194_08,ENT_INV_C00194_08_P,INV_C00194_08,75.0,2024-02-05
ALL_INV_C00194_09,ENT_INV_C00194_09_P,INV_C00194_09,75.0,2024-03-05
ALL_INV_C00194_10,ENT_INV_C00194_10_P,INV_C00194_10,75.0,2024-04-05
ALL_INV_C00194_11,ENT_INV_C00194_11_P,INV_C00194_11,75.0,2024-05-05
ALL_INV_C00194_12,ENT_INV_C00194_12_P,INV_C00194_12,75.0,2024-06-05
ALL_INV_C00194_13,ENT_INV_C00194_13_P,INV_C00194_13,75.0,2024-07-05
ALL_INV_C00194_14,ENT_INV_C00194_14_P,INV_C00194_14,75.0,2024-08-05
ALL_INV_C00194_15,ENT_INV_C00194_15_P,INV_C00194_15,75.0,2024-09-05
ALL_INV_C00194_16,ENT_INV_C00194_16_P,INV_C00194_16,75.0,2024-10-05
ALL_INV_C00194_17,ENT_INV_C00194_17_P,INV_C00194_17,75.0,2024-11-05
ALL_INV_C00194_18,ENT_INV_C00194_18_P,INV_C00194_18,75.0,2024-12-05
ALL_INV_C00194_19,ENT_INV_C00194_19_P,INV_C00194_19,75.0,2025-01-05
ALL_INV_C00194_20,ENT_INV_C00194_20_P,INV_C00194_20,75.0,2025-02-05
ALL_INV_C00194_21,ENT_INV_C00194_21_P,INV_C00194_21,75.0,2025-03-05
ALL_INV_C00194_22,ENT_INV_C00194_22_P,INV_C00194_22,75.0,2025-04-05
ALL_INV_C00194_23,ENT_INV_C00194_23_P,INV_C00194_23,75.0,2025-05-05
ALL_INV_C00195_00,ENT_INV_C00195_00_P,INV_C00195_00,75.0,2023-05-20
ALL_INV_C00195_01,ENT_INV_C00195_01_P,INV_C00195_01,75.0,2023-06-20
ALL_INV_C00195_02,ENT_INV_C00195_02_P,INV_C00195_02,75.0,2023-07-20
ALL_INV_C00195_03,ENT_INV_C00195_03_P,INV_C00195_03,75.0,2023-08-20
ALL_INV_C00195_04,ENT_INV_C00195_04_P,INV_C00195_04,75.0,2023-09-20
ALL_INV_C00195_05,ENT_INV_C00195_05_P,INV_C00195_05,75.0,2023-10-20
ALL_INV_C00195_06,ENT_INV_C00195_06_P,INV_C00195_06,75.0,2023-11-20
ALL_INV_C00195_07,ENT_INV_C00195_07_P,INV_C00195_07,75.0,2023-12-20
ALL_INV_C00195_08,ENT_INV_C00195_08_P,INV_C00195_08,75.0,2024-01-20
ALL_INV_C00195_09,ENT_INV_C00195_09_P,INV_C00195_09,75.0,2024-02-20
ALL_INV_C00195_10,ENT_INV_C00195_10_P,INV_C00195_10,75.0,2024-03-20
ALL_INV_C00195_11,ENT_INV_C00195_11_P,INV_C00195_11,75.0,2024-04-20
ALL_INV_C00195_12,ENT_INV_C00195_12_P,INV_C00195_12,75.0,2024-05-20
ALL_INV_C00195_13,ENT_INV_C00195_13_P,INV_C00195_13,75.0,2024-06-20
ALL_INV_C00195_14,ENT_INV_C00195_14_P,INV_C00195_14,75.0,2024-07-20
ALL_INV_C00195_15,ENT_INV_C00195_15_P,INV_C00195_15,75.0,2024-08-20
ALL_INV_C00195_16,ENT_INV_C00195_16_P,INV_C00195_16,75.0,2024-09-20
ALL_INV_C00195_17,ENT_INV_C00195_17_P,INV_C00195_17,75.0,2024-10-20
ALL_INV_C00195_18,ENT_INV_C00195_18_P,INV_C00195_18,75.0,2024-11-20
ALL_INV_C00195_19,ENT_INV_C00195_19_P,INV_C00195_19,75.0,2024-12-20
ALL_INV_C00195_20,ENT_INV_C00195_20_P,INV_C00195_20,75.0,2025-01-20
ALL_INV_C00195_21,ENT_INV_C00195_21_P,INV_C00195_21,75.0,2025-02-20
ALL_INV_C00195_22,ENT_INV_C00195_22_P,INV_C00195_22,75.0,2025-03-20
ALL_INV_C00195_23,ENT_INV_C00195_23_P,INV_C00195_23,75.0,2025-04-20
ALL_INV_C00196_00,ENT_INV_C00196_00_P,INV_C00196_00,129.0,2023-02-17
ALL_INV_C00196_01,ENT_INV_C00196_01_P,INV_C00196_01,129.0,2023-03-17
ALL_INV_C00196_02,ENT_INV_C00196_02_P,INV_C00196_02,129.0,2023-04-17
ALL_INV_C00196_03,ENT_INV_C00196_03_P,INV_C00196_03,129.0,2023-05-17
ALL_INV_C00196_04,ENT_INV_C00196_04_P,INV_C00196_04,129.0,2023-06-17
ALL_INV_C00196_05,ENT_INV_C00196_05_P,INV_C00196_05,129.0,2023-07-17
ALL_INV_C00196_06,ENT_INV_C00196_06_P,INV_C00196_06,129.0,2023-08-17
