entry_id,customer_id,type,amount,effective_date,source,status
ENT_INV_C00086_08_D,C00086,invoice_debit,-75.0,2023-10-22,invoice,settled
ENT_INV_C00086_08_P,C00086,payment,75.0,2023-11-25,direct_debit,settled
ENT_INV_C00086_09_D,C00086,invoice_debit,-75.0,2023-11-22,invoice,settled
ENT_INV_C00086_09_P,C00086,payment,75.0,2023-12-25,direct_debit,settled
ENT_INV_C00086_10_D,C00086,invoice_debit,-75.0,2023-12-22,invoice,settled
ENT_INV_C00086_10_P,C00086,payment,75.0,2024-01-25,direct_debit,settled
ENT_INV_C00086_11_D,C00086,invoice_debit,-75.0,2024-01-22,invoice,settled
ENT_INV_C00086_11_P,C00086,payment,75.0,2024-02-25,direct_debit,settled
ENT_INV_C00086_12_D,C00086,invoice_debit,-75.0,2024-02-22,invoice,settled
ENT_INV_C00086_12_P,C00086,payment,75.0,2024-03-25,direct_debit,settled
ENT_INV_C00086_13_D,C00086,invoice_debit,-75.0,2024-03-22,invoice,settled
ENT_INV_C00086_13_P,C00086,payment,75.0,2024-04-25,direct_debit,settled
ENT_INV_C00086_14_D,C00086,invoice_debit,-75.0,2024-04-22,invoice,settled
ENT_INV_C00086_14_P,C00086,payment,75.0,2024-05-25,direct_debit,settled
ENT_INV_C00086_15_D,C00086,invoice_debit,-75.0,2024-05-22,invoice,settled
ENT_INV_C00086_15_P,C00086,payment,75.0,2024-06-25,direct_debit,settled
ENT_INV_C00086_16_D,C00086,invoice_debit,-75.0,2024-06-22,invoice,settled
ENT_INV_C00086_16_P,C00086,payment,75.0,2024-07-25,direct_debit,settled
ENT_INV_C00086_17_D,C00086,invoice_debit,-75.0,2024-07-22,invoice,settled
ENT_INV_C00086_17_P,C00086,payment,75.0,2024-08-25,direct_debit,settled
ENT_INV_C00086_18_D,C00086,invoice_debit,-75.0,2024-08-22,invoice,settled
ENT_INV_C00086_18_P,C00086,payment,75.0,2024-09-25,direct_debit,settled
ENT_INV_C00086_19_D,C00086,invoice_debit,-75.0,2024-09-22,invoice,settled
ENT_INV_C00086_19_P,C00086,payment,75.0,2024-10-25,direct_debit,settled
ENT_INV_C00086_20_D,C00086,invoice_debit,-75.0,2024-10-22,invoice,settled
ENT_INV_C00086_20_P,C00086,payment,75.0,2024-11-25,direct_debit,settled
ENT_INV_C00086_21_D,C00086,invoice_debit,-75.0,2024-11-22,invoice,settled
ENT_INV_C00086_21_P,C00086,payment,75.0,2024-12-25,direct_debit,settled
ENT_INV_C00086_22_D,C00086,invoice_debit,-75.0,2024-12-22,invoice,settled
ENT_INV_C00086_22_P,C00086,payment,75.0,2025-01-25,direct_debit,settled
ENT_INV_C00086_23_D,C00086,invoice_debit,-75.0,2025-01-22,invoice,settled
ENT_INV_C00086_23_P,C00086,payment,75.0,2025-02-25,direct_debit,settled
ENT_INV_C00087_00_D,C00087,invoice_debit,-59.0,2023-01-26,invoice,settled
ENT_INV_C00087_00_P,C00087,payment,59.0,2023-03-01,direct_debit,settled
ENT_INV_C00087_01_D,C00087,invoice_debit,-59.0,2023-02-26,invoice,settled
ENT_INV_C00087_01_P,C00087,payment,59.0,2023-03-29,direct_debit,settled
ENT_INV_C00087_02_D,C00087,invoice_debit,-59.0,2023-03-26,invoice,settled
ENT_INV_C00087_02_P,C00087,payment,59.0,2023-04-29,direct_debit,settled
ENT_INV_C00087_03_D,C00087,invoice_debit,-59.0,2023-04-26,invoice,settled
ENT_INV_C00087_03_P,C00087,payment,59.0,2023-05-29,direct_debit,settled
ENT_INV_C00087_04_D,C00087,invoice_debit,-59.0,2023-05-26,invoice,settled
ENT_INV_C00087_04_P,C00087,payment,59.0,2023-06-29,direct_debit,settled
ENT_INV_C00087_05_D,C00087,invoice_debit,-59.0,2023-06-26,invoice,settled
ENT_INV_C00087_05_P,C00087,payment,59.0,2023-07-29,direct_debit,settled
ENT_INV_C00087_06_D,C00087,invoice_debit,-59.0,2023-07-26,invoice,settled
ENT_INV_C00087_06_P,C00087,payment,59.0,2023-08-29,direct_debit,settled
ENT_INV_C00087_07_D,C00087,invoice_debit,-59.0,2023-08-26,invoice,settled
ENT_INV_C00087_07_P,C00087,payment,59.0,2023-09-29,direct_debit,settled
ENT_INV_C00087_08_D,C00087,invoice_debit,-59.0,2023-09-26,invoice,settled
ENT_INV_C00087_08_P,C00087,payment,59.0,2023-10-29,direct_debit,settled
ENT_INV_C00087_09_D,C00087,invoice_debit,-59.0,2023-10-26,invoice,settled
ENT_INV_C00087_09_P,C00087,payment,59.0,2023-11-29,direct_debit,settled
ENT_INV_C00087_10_D,C00087,invoice_debit,-59.0,2023-11-26,invoice,settled
ENT_INV_C00087_10_P,C00087,payment,59.0,2023-12-29,direct_debit,settled
ENT_INV_C00087_11_D,C00087,invoice_debit,-59.0,2023-12-26,invoice,settled
ENT_INV_C00087_11_P,C00087,payment,59.0,2024-01-29,direct_debit,settled
ENT_INV_C00087_12_D,C00087,invoice_debit,-59.0,2024-01-26,invoice,settled
ENT_INV_C00087_12_P,C00087,payment,59.0,2024-02-29,direct_debit,settled
ENT_INV_C00087_13_D,C00087,invoice_debit,-59.0,2024-02-26,invoice,settled
ENT_INV_C00087_13_P,C00087,payment,59.0,2024-03-29,direct_debit,settled
ENT_INV_C00087_14_D,C00087,invoice_debit,-59.0,2024-03-26,invoice,settled
ENT_INV_C00087_14_P,C00087,payment,59.0,2024-04-29,direct_debit,settled
ENT_INV_C00087_15_D,C00087,invoice_debit,-59.0,2024-04-26,invoice,settled
ENT_INV_C00087_15_P,C00087,payment,59.0,2024-05-29,direct_debit,settled
ENT_INV_C00087_16_D,C00087,invoice_debit,-59.0,2024-05-26,invoice,settled
ENT_INV_C00087_16_P,C00087,payment,59.0,2024-06-29,direct_debit,settled
ENT_INV_C00087_17_D,C00087,invoice_debit,-59.0,2024-06-26,invoice,settled
ENT_INV_C00087_17_P,C00087,payment,59.0,2024-07-29,direct_debit,settled
ENT_INV_C00087_18_D,C00087,invoice_debit,-59.0,2024-07-26,invoice,settled
ENT_INV_C00087_18_P,C00087,payment,59.0,2024-08-29,direct_debit,settled
ENT_INV_C00087_19_D,C00087,invoice_debit,-59.0,2024-08-26,invoice,settled
ENT_INV_C00087_19_P,C00087,payment,59.0,2024-09-29,direct_debit,settled
ENT_INV_C00087_20_D,C00087,invoice_debit,-59.0,2024-09-26,invoice,settled
ENT_INV_C00087_20_P,C00087,payment,59.0,2024-10-29,direct_debit,settled
ENT_INV_C00087_21_D,C00087,invoice_debit,-59.0,2024-10-26,invoice,settled
ENT_INV_C00087_21_P,C00087,payment,59.0,2024-11-29,direct_debit,settled
ENT_INV_C00087_22_D,C00087,invoice_debit,-59.0,2024-11-26,invoice,settled
ENT_INV_C00087_22_P,C00087,payment,59.0,2024-12-29,direct_debit,settled
ENT_INV_C00087_23_D,C00087,invoice_debit,-59.0,2024-12-26,invoice,settled
ENT_INV_C00087_23_P,C00087,payment,59.0,2025-01-29,direct_debit,settled
ENT_INV_C00088_00_D,C00088,invoice_debit,-59.0,2023-01-27,invoice,settled
ENT_INV_C00088_00_P,C00088,payment,59.0,2023-03-02,direct_debit,settled
ENT_INV_C00088_01_D,C00088,invoice_debit,-59.0,2023-02-27,invoice,settled
ENT_INV_C00088_01_P,C00088,payment,59.0,2023-03-30,direct_debit,settled
ENT_INV_C00088_02_D,C00088,invoice_debit,-59.0,2023-03-27,invoice,settled
ENT_INV_C00088_02_P,C00088,payment,59.0,2023-04-30,direct_debit,settled
ENT_INV_C00088_03_D,C00088,invoice_debit,-59.0,2023-04-27,invoice,settled
ENT_INV_C00088_03_P,C00088,payment,59.0,2023-05-30,direct_debit,settled
ENT_INV_C00088_04_D,C00088,invoice_debit,-59.0,2023-05-27,invoice,settled
ENT_INV_C00088_04_P,C00088,payment,59.0,2023-06-30,direct_debit,settled
ENT_INV_C00088_05_D,C00088,invoice_debit,-59.0,2023-06-27,invoice,settled
ENT_INV_C00088_05_P,C00088,payment,59.0,2023-07-30,direct_debit,settled
ENT_INV_C00088_06_D,C00088,invoice_debit,-59.0,2023-07-27,invoice,settled
ENT_INV_C00088_06_P,C00088,payment,59.0,2023-08-30,direct_debit,settled
ENT_INV_C00088_07_D,C00088,invoice_debit,-59.0,2023-08-27,invoice,settled
ENT_INV_C00088_07_P,C00088,payment,59.0,2023-09-30,direct_debit,settled
ENT_INV_C00088_08_D,C00088,invoice_debit,-59.0,2023-09-27,invoice,settled
ENT_INV_C00088_08_P,C00088,payment,59.0,2023-10-30,direct_debit,settled
ENT_INV_C00088_09_D,C00088,invoice_debit,-59.0,2023-10-27,invoice,settled
ENT_INV_C00088_09_P,C00088,payment,59.0,2023-11-30,direct_debit,settled
ENT_INV_C00088_10_D,C00088,invoice_debit,-59.0,2023-11-27,invoice,settled
ENT_INV_C00088_10_P,C00088,payment,59.0,2023-12-30,direct_debit,settled
ENT_INV_C00088_11_D,C00088,invoice_debit,-59.0,2023-12-27,invoice,settled
ENT_INV_C00088_11_P,C00088,payment,59.0,2024-01-30,direct_debit,settled
ENT_INV_C00088_12_D,C00088,invoice_debit,-59.0,2024-01-27,invoice,settled
ENT_INV_C00088_12_P,C00088,payment,59.0,2024-03-01,direct_debit,settled
ENT_INV_C00088_13_D,C00088,invoice_debit,-59.0,2024-02-27,invoice,settled
ENT_INV_C00088_13_P,C00088,payment,59.0,2024-03-30,direct_debit,settled
ENT_INV_C00088_14_D,C00088,invoice_debit,-59.0,2024-03-27,invoice,settled
ENT_INV_C00088_14_P,C00088,payment,59.0,2024-04-30,direct_debit,settled
ENT_INV_C00088_15_D,C00088,invoice_debit,-59.0,2024-04-27,invoice,settled
ENT_INV_C00088_15_P,C00088,payment,59.0,2024-05-30,direct_debit,settled
ENT_INV_C00088_16_D,C00088,invoice_debit,-59.0,2024-05-27,invoice,settled
ENT_INV_C00088_16_P,C00088,payment,59.0,2024-06-30,direct_debit,settled
ENT_INV_C00088_17_D,C00088,invoice_debit,-59.0,2024-06-27,invoice,settled
ENT_INV_C00088_17_P,C00088,payment,59.0,2024-07-30,direct_debit,settled
ENT_INV_C00088_18_D,C00088,invoice_debit,-59.0,2024-07-27,invoice,settled
ENT_INV_C00088_18_P,C00088,payment,59.0,2024-08-30,direct_debit,settled
ENT_INV_C00088_19_D,C00088,invoice_debit,-59.0,2024-08-27,invoice,settled
ENT_INV_C00088_19_P,C00088,payment,59.0,2024-09-30,direct_debit,settled
ENT_INV_C00088_20_D,C00088,invoice_debit,-59.0,2024-09-27,invoice,settled
ENT_INV_C00088_20_P,C00088,payment,59.0,2024-10-30,direct_debit,settled
ENT_INV_C00088_21_D,C00088,invoice_debit,-59.0,2024-10-27,invoice,settled
ENT_INV_C00088_21_P,C00088,payment,59.0,2024-11-30,direct_debit,settled
ENT_INV_C00088_22_D,C00088,invoice_debit,-59.0,2024-11-27,invoice,settled
ENT_INV_C00088_22_P,C00088,payment,59.0,2024-12-30,direct_debit,settled
ENT_INV_C00088_23_D,C00088,invoice_debit,-59.0,2024-12-27,invoice,settled
ENT_INV_C00088_23_P,C00088,payment,59.0,2025-01-30,direct_debit,settled
ENT_INV_C00089_00_D,C00089,invoice_debit,-75.0,2023-01-10,invoice,settled
ENT_INV_C00089_00_P,C00089,payment,75.0,2023-02-13,direct_debit,settled
ENT_INV_C00089_01_D,C00089,invoice_debit,-75.0,2023-02-10,invoice,settled
ENT_INV_C00089_01_P,C00089,payment,75.0,2023-03-13,direct_debit,settled
ENT_INV_C00089_02_D,C00089,invoice_debit,-75.0,2023-03-10,invoice,settled
ENT_INV_C00089_02_P,C00089,payment,75.0,2023-04-13,direct_debit,settled
ENT_INV_C00089_03_D,C00089,invoice_debit,-75.0,2023-04-10,invoice,settled
ENT_INV_C00089_03_P,C00089,payment,75.0,2023-05-13,direct_debit,settled
ENT_INV_C00089_04_D,C00089,invoice_debit,-75.0,2023-05-10,invoice,settled
ENT_INV_C00089_04_P,C00089,payment,75.0,2023-06-13,direct_debit,settled
ENT_INV_C00089_05_D,C00089,invoice_debit,-75.0,2023-06-10,invoice,settled
ENT_INV_C00089_05_P,C00089,payment,75.0,2023-07-13,direct_debit,settled
ENT_INV_C00089_06_D,C00089,invoice_debit,-75.0,2023-07-10,invoice,settled
ENT_INV_C00089_06_P,C00089,payment,75.0,2023-08-13,direct_debit,settled
ENT_INV_C00089_07_D,C00089,invoice_debit,-75.0,2023-08-10,invoice,settled
ENT_INV_C00089_07_P,C00089,payment,75.0,2023-09-13,direct_debit,settled
ENT_INV_C00089_08_D,C00089,invoice_debit,-75.0,2023-09-10,invoice,settled
ENT_INV_C00089_08_P,C00089,payment,75.0,2023-10-13,direct_debit,settled
ENT_INV_C00089_09_D,C00089,invoice_debit,-75.0,2023-10-10,invoice,settled
ENT_INV_C00089_09_P,C00089,payment,75.0,2023-11-13,direct_debit,settled
ENT_INV_C00089_10_D,C00089,invoice_debit,-75.0,2023-11-10,invoice,settled
ENT_INV_C00089_10_P,C00089,payment,75.0,2023-12-13,direct_debit,settled
ENT_INV_C00089_11_D,C00089,invoice_debit,-75.0,2023-12-10,invoice,settled
ENT_INV_C00089_11_P,C00089,payment,75.0,2024-01-13,direct_debit,settled
ENT_INV_C00089_12_D,C00089,invoice_debit,-75.0,2024-01-10,invoice,settled
ENT_INV_C00089_12_P,C00089,payment,75.0,2024-02-13,direct_debit,settled
ENT_INV_C00089_13_D,C00089,invoice_debit,-75.0,2024-02-10,invoice,settled
ENT_INV_C00089_13_P,C00089,payment,75.0,2024-03-13,direct_debit,settled
ENT_INV_C00089_14_D,C00089,invoice_debit,-75.0,2024-03-10,invoice,settled
ENT_INV_C00089_14_P,C00089,payment,75.0,2024-04-13,direct_debit,settled
ENT_INV_C00089_15_D,C00089,invoice_debit,-75.0,2024-04-10,invoice,settled
ENT_INV_C00089_15_P,C00089,payment,75.0,2024-05-13,direct_debit,settled
ENT_INV_C00089_16_D,C00089,invoice_debit,-75.0,2024-05-10,invoice,settled
ENT_INV_C00089_16_P,C00089,payment,75.0,2024-06-13,direct_debit,settled
ENT_INV_C00089_17_D,C00089,invoice_debit,-75.0,2024-06-10,invoice,settled
ENT_INV_C00089_17_P,C00089,payment,75.0,2024-07-13,direct_debit,settled
ENT_INV_C00089_18_D,C00089,invoice_debit,-75.0,2024-07-10,invoice,settled
ENT_INV_C00089_18_P,C00089,payment,75.0,2024-08-13,direct_debit,settled
ENT_INV_C00089_19_D,C00089,invoice_debit,-75.0,2024-08-10,invoice,settled
ENT_INV_C00089_19_P,C00089,payment,75.0,2024-09-13,direct_debit,settled
ENT_INV_C00089_20_D,C00089,invoice_debit,-75.0,2024-09-10,invoice,settled
ENT_INV_C00089_20_P,C00089,payment,75.0,2024-10-13,direct_debit,settled
ENT_INV_C00089_21_D,C00089,invoice_debit,-75.0,2024-10-10,invoice,settled
ENT_INV_C00089_21_P,C00089,payment,75.0,2024-11-13,direct_debit,settled
ENT_INV_C00089_22_D,C00089,invoice_debit,-75.0,2024-11-10,invoice,settled
ENT_INV_C00089_22_P,C00089,payment,75.0,2024-12-13,direct_debit,settled
ENT_INV_C00089_23_D,C00089,invoice_debit,-75.0,2024-12-10,invoice,settled
ENT_INV_C00089_23_P,C00089,payment,75.0,2025-01-13,direct_debit,settled
ENT_INV_C00090_00_D,C00090,invoice_debit,-59.0,2023-05-02,invoice,settled
ENT_INV_C00090_00_P,C00090,payment,59.0,2023-06-05,direct_debit,settled
ENT_INV_C00090_01_D,C00090,invoice_debit,-59.0,2023-06-02,invoice,settled
ENT_INV_C00090_01_P,C00090,payment,59.0,2023-07-05,direct_debit,settled
ENT_INV_C00090_02_D,C00090,invoice_debit,-59.0,2023-07-02,invoice,settled
ENT_INV_C00090_02_P,C00090,payment,59.0,2023-08-05,direct_debit,settled
ENT_INV_C00090_03_D,C00090,invoice_debit,-59.0,2023-08-02,invoice,settled
ENT_INV_C00090_03_P,C00090,payment,59.0,2023-09-05,direct_debit,settled
ENT_INV_C00090_04_D,C00090,invoice_debit,-59.0,2023-09-02,invoice,settled
ENT_INV_C00090_04_P,C00090,payment,59.0,2023-10-05,direct_debit,settled
ENT_INV_C00090_05_D,C00090,invoice_debit,-59.0,2023-10-02,invoice,settled
ENT_INV_C00090_05_P,C00090,payment,59.0,2023-11-05,direct_debit,settled
ENT_INV_C00090_06_D,C00090,invoice_debit,-59.0,2023-11-02,invoice,settled
ENT_INV_C00090_06_P,C00090,payment,59.0,2023-12-05,direct_debit,settled
ENT_INV_C00090_07_D,C00090,invoice_debit,-59.0,2023-12-02,invoice,settled
ENT_INV_C00090_07_P,C00090,payment,59.0,2024-01-05,direct_debit,settled
ENT_INV_C00090_08_D,C00090,invoice_debit,-59.0,2024-01-02,invoice,settled
ENT_INV_C00090_08_P,C00090,payment,59.0,2024-02-05,direct_debit,settled
ENT_INV_C00090_09_D,C00090,invoice_debit,-59.0,2024-02-02,invoice,settled
ENT_INV_C00090_09_P,C00090,payment,59.0,2024-03-05,direct_debit,settled
ENT_INV_C00090_10_D,C00090,invoice_debit,-59.0,2024-03-02,invoice,settled
ENT_INV_C00090_10_P,C00090,payment,59.0,2024-04-05,direct_debit,settled
ENT_INV_C00090_11_D,C00090,invoice_debit,-59.0,2024-04-02,invoice,settled
ENT_INV_C00090_11_P,C00090,payment,59.0,2024-05-05,direct_debit,settled
ENT_INV_C00090_12_D,C00090,invoice_debit,-59.0,2024-05-02,invoice,settled
ENT_INV_C00090_12_P,C00090,payment,59.0,2024-06-05,direct_debit,settled
ENT_INV_C00090_13_D,C00090,invoice_debit,-59.0,2024-06-02,invoice,settled
ENT_INV_C00090_13_P,C00090,payment,59.0,2024-07-05,direct_debit,settled
ENT_INV_C00090_14_D,C00090,invoice_debit,-59.0,2024-07-02,invoice,settled
ENT_INV_C00090_14_P,C00090,payment,59.0,2024-08-05,direct_debit,settled
ENT_INV_C00090_15_D,C00090,invoice_debit,-59.0,2024-08-02,invoice,settled
ENT_INV_C00090_15_P,C00090,payment,59.0,2024-09-05,direct_debit,settled
ENT_INV_C00090_16_D,C00090,invoice_debit,-59.0,2024-09-02,invoice,settled
ENT_INV_C00090_16_P,C00090,payment,59.0,2024-10-05,direct_debit,settled
ENT_INV_C00090_17_D,C00090,invoice_debit,-59.0,2024-10-02,invoice,settled
ENT_INV_C00090_17_P,C00090,payment,59.0,2024-11-05,direct_debit,settled
ENT_INV_C00090_18_D,C00090,invoice_debit,-59.0,2024-11-02,invoice,settled
ENT_INV_C00090_18_P,C00090,payment,59.0,2024-12-05,direct_debit,settled
ENT_INV_C00090_19_D,C00090,invoice_debit,-59.0,2024-12-02,invoice,settled
ENT_INV_C00090_19_P,C00090,payment,59.0,2025-01-05,direct_debit,settled
ENT_INV_C00090_20_D,C00090,invoice_debit,-59.0,2025-01-02,invoice,settled
ENT_INV_C00090_20_P,C00090,payment,59.0,2025-02-05,direct_debit,settled
ENT_INV_C00090_21_D,C00090,invoice_debit,-59.0,2025-02-02,invoice,settled
ENT_INV_C00090_21_P,C00090,payment,59.0,2025-03-05,direct_debit,settled
ENT_INV_C00090_22_D,C00090,invoice_debit,-59.0,2025-03-02,invoice,settled
ENT_INV_C00090_22_P,C00090,payment,59.0,2025-04-05,direct_debit,settled
ENT_INV_C00090_23_D,C00090,invoice_debit,-59.0,2025-04-02,invoice,settled
ENT_INV_C00090_23_P,C00090,payment,59.0,2025-05-05,direct_debit,settled
ENT_INV_C00091_00_D,C00091,invoice_debit,-75.0,2023-05-24,invoice,settled
ENT_INV_C00091_00_P,C00091,payment,75.0,2023-06-27,direct_debit,settled
ENT_INV_C00091_01_D,C00091,invoice_debit,-75.0,2023-06-24,invoice,settled
ENT_INV_C00091_01_P,C00091,payment,75.0,2023-07-27,direct_debit,settled
ENT_INV_C00091_02_D,C00091,invoice_debit,-75.0,2023-07-24,invoice,settled
ENT_INV_C00091_02_P,C00091,payment,75.0,2023-08-27,direct_debit,settled
ENT_INV_C00091_03_D,C00091,invoice_debit,-75.0,2023-08-24,invoice,settled
ENT_INV_C00091_03_P,C00091,payment,75.0,2023-09-27,direct_debit,settled
ENT_INV_C00091_04_D,C00091,invoice_debit,-75.0,2023-09-24,invoice,settled
ENT_INV_C00091_04_P,C00091,payment,75.0,2023-10-27,direct_debit,settled
ENT_INV_C00091_05_D,C00091,invoice_debit,-75.0,2023-10-24,invoice,settled
ENT_INV_C00091_05_P,C00091,payment,75.0,2023-11-27,direct_debit,settled
ENT_INV_C00091_06_D,C00091,invoice_debit,-75.0,2023-11-24,invoice,settled
ENT_INV_C00091_06_P,C00091,payment,75.0,2023-12-27,direct_debit,settled
ENT_INV_C00091_07_D,C00091,invoice_debit,-75.0,2023-12-24,invoice,settled
ENT_INV_C00091_07_P,C00091,payment,75.0,2024-01-27,direct_debit,settled
ENT_INV_C00091_08_D,C00091,invoice_debit,-75.0,2024-01-24,invoice,settled
ENT_INV_C00091_08_P,C00091,payment,75.0,2024-02-27,direct_debit,settled
ENT_INV_C00091_09_D,C00091,invoice_debit,-75.0,2024-02-24,invoice,settled
ENT_INV_C00091_09_P,C00091,payment,75.0,2024-03-27,direct_debit,settled
ENT_INV_C00091_10_D,C00091,invoice_debit,-75.0,2024-03-24,invoice,settled
ENT_INV_C00091_10_P,C00091,payment,75.0,2024-04-27,direct_debit,settled
ENT_INV_C00091_11_D,C00091,invoice_debit,-75.0,2024-04-24,invoice,settled
ENT_INV_C00091_11_P,C00091,payment,75.0,2024-05-27,direct_debit,settled
ENT_INV_C00091_12_D,C00091,invoice_debit,-75.0,2024-05-24,invoice,settled
ENT_INV_C00091_12_P,C00091,payment,75.0,2024-06-27,direct_debit,settled
ENT_INV_C00091_13_D,C00091,invoice_debit,-75.0,2024-06-24,invoice,settled
ENT_INV_C00091_13_P,C00091,payment,75.0,2024-07-27,direct_debit,settled
ENT_INV_C00091_14_D,C00091,invoice_debit,-75.0,2024-07-24,invoice,settled
ENT_INV_C00091_14_P,C00091,payment,75.0,2024-08-27,direct_debit,settled
ENT_INV_C00091_15_D,C00091,invoice_debit,-75.0,2024-08-24,invoice,settled
ENT_INV_C00091_15_P,C00091,payment,75.0,2024-09-27,direct_debit,settled
ENT_INV_C00091_16_D,C00091,invoice_debit,-75.0,2024-09-24,invoice,settled
ENT_INV_C00091_16_P,C00091,payment,75.0,2024-10-27,direct_debit,settled
ENT_INV_C00091_17_D,C00091,invoice_debit,-75.0,2024-10-24,invoice,settled
ENT_INV_C00091_17_P,C00091,payment,75.0,2024-11-27,direct_debit,settled
ENT_INV_C00091_18_D,C00091,invoice_debit,-75.0,2024-11-24,invoice,settled
ENT_INV_C00091_18_P,C00091,payment,75.0,2024-12-27,direct_debit,settled
ENT_INV_C00091_19_D,C00091,invoice_debit,-75.0,2024-12-24,invoice,settled
ENT_INV_C00091_19_P,C00091,payment,75.0,2025-01-27,direct_debit,settled
ENT_INV_C00091_20_D,C00091,invoice_debit,-75.0,2025-01-24,invoice,settled
ENT_INV_C00091_20_P,C00091,payment,75.0,2025-02-27,direct_debit,settled
ENT_INV_C00091_21_D,C00091,invoice_debit,-75.0,2025-02-24,invoice,settled
ENT_INV_C00091_21_P,C00091,payment,75.0,2025-03-27,direct_debit,settled
ENT_INV_C00091_22_D,C00091,invoice_debit,-75.0,2025-03-24,invoice,settled
ENT_INV_C00091_22_P,C00091,payment,75.0,2025-04-27,direct_debit,settled
ENT_INV_C00091_23_D,C00091,invoice_debit,-75.0,2025-04-24,invoice,settled
ENT_INV_C00091_23_P,C00091,payment,75.0,2025-05-27,direct_debit,settled
ENT_INV_C00092_00_D,C00092,invoice_debit,-129.0,2023-02-08,invoice,settled
ENT_INV_C00092_00_P,C00092,payment,129.0,2023-03-11,direct_debit,settled
ENT_INV_C00092_01_D,C00092,invoice_debit,-129.0,2023-03-08,invoice,settled
ENT_INV_C00092_01_P,C00092,payment,129.0,2023-04-11,direct_debit,settled
ENT_INV_C00092_02_D,C00092,invoice_debit,-129.0,2023-04-08,invoice,settled
ENT_INV_C00092_02_P,C00092,payment,129.0,2023-05-11,direct_debit,settled
ENT_INV_C00092_03_D,C00092,invoice_debit,-129.0,2023-05-08,invoice,settled
ENT_INV_C00092_03_P,C00092,payment,129.0,2023-06-11,direct_debit,settled
ENT_INV_C00092_04_D,C00092,invoice_debit,-129.0,2023-06-08,invoice,settled
ENT_INV_C00092_04_P,C00092,payment,129.0,2023-07-11,direct_debit,settled
ENT_INV_C00092_05_D,C00092,invoice_debit,-129.0,2023-07-08,invoice,settled
ENT_INV_C00092_05_P,C00092,payment,129.0,2023-08-11,direct_debit,settled
ENT_INV_C00092_06_D,C00092,invoice_debit,-129.0,2023-08-08,invoice,settled
ENT_INV_C00092_06_P,C00092,payment,129.0,2023-09-11,direct_debit,settled
ENT_INV_C00092_07_D,C00092,invoice_debit,-129.0,2023-09-08,invoice,settled
ENT_INV_C00092_07_P,C00092,payment,129.0,2023-10-11,direct_debit,settled
ENT_INV_C00092_08_D,C00092,invoice_debit,-129.0,2023-10-08,invoice,settled
ENT_INV_C00092_08_P,C00092,payment,129.0,2023-11-11,direct_debit,settled
ENT_INV_C00092_09_D,C00092,invoice_debit,-129.0,2023-11-08,invoice,settled
ENT_INV_C00092_09_P,C00092,payment,129.0,2023-12-11,direct_debit,settled
ENT_INV_C00092_10_D,C00092,invoice_debit,-129.0,2023-12-08,invoice,settled
ENT_INV_C00092_10_P,C00092,payment,129.0,2024-01-11,direct_debit,settled
ENT_INV_C00092_11_D,C00092,invoice_debit,-129.0,2024-01-08,invoice,settled
